#Constant Voltage
VD,-0.74
VS,0
#Data
VG,ID
0.0,-6.99e-07
-0.01,-6.92e-07
-0.02,-6.92e-07
-0.03,-6.83e-07
-0.04,-6.84e-07
-0.05,-6.75e-07
-0.06,-6.72e-07
-0.07,-6.71e-07
-0.08,-6.72e-07
-0.09,-6.61e-07
-0.1,-6.57e-07
-0.11,-6.57e-07
-0.12,-6.51e-07
-0.13,-6.43e-07
-0.14,-6.48e-07
-0.15,-6.41e-07
-0.16,-6.35e-07
-0.17,-6.33e-07
-0.18,-6.32e-07
-0.19,-6.25e-07
-0.2,-6.2e-07
-0.21,-6.15e-07
-0.22,-6.14e-07
-0.23,-6.08e-07
-0.24,-6.04e-07
-0.25,-6.04e-07
-0.26,-6.01e-07
-0.27,-5.95e-07
-0.28,-5.93e-07
-0.29,-5.54e-07
-0.3,-5.52e-07
-0.31,-5.45e-07
-0.32,-5.41e-07
-0.33,-5.38e-07
-0.34,-5.31e-07
-0.35,-5.32e-07
-0.36,-5.29e-07
-0.37,-5.25e-07
-0.38,-5.22e-07
-0.39,-5.21e-07
-0.4,-5.52e-07
-0.41,-5.46e-07
-0.42,-5.4e-07
-0.43,-5.45e-07
-0.44,-5.35e-07
-0.45,-5.34e-07
-0.46,-5.3e-07
-0.47,-5.25e-07
-0.48,-5.2e-07
-0.49,-5.21e-07
-0.5,-5.16e-07
-0.51,-5.16e-07
-0.52,-5.14e-07
-0.53,-5.07e-07
-0.54,-5.07e-07
-0.55,-5.04e-07
-0.56,-4.97e-07
-0.57,-4.95e-07
-0.58,-4.92e-07
-0.59,-4.88e-07
-0.6,-4.87e-07
-0.61,-4.83e-07
-0.62,-4.79e-07
-0.63,-4.79e-07
-0.64,-4.75e-07
-0.65,-4.71e-07
-0.66,-4.7e-07
-0.67,-4.65e-07
-0.68,-4.61e-07
-0.69,-4.58e-07
-0.7,-4.57e-07
-0.71,-4.55e-07
-0.72,-4.52e-07
-0.73,-4.5e-07
-0.74,-4.48e-07
-0.75,-4.46e-07
-0.76,-4.4e-07
-0.77,-4.39e-07
-0.78,-4.36e-07
-0.79,-4.34e-07
-0.8,-4.32e-07
-0.81,-4.28e-07
-0.82,-4.25e-07
-0.83,-4.25e-07
-0.84,-4.23e-07
-0.85,-4.19e-07
-0.86,-4.16e-07
-0.87,-4.13e-07
-0.88,-4.15e-07
-0.89,-4.09e-07
-0.9,-4.07e-07
-0.91,-4.06e-07
-0.92,-4.02e-07
-0.93,-4.01e-07
-0.94,-4.01e-07
-0.95,-3.95e-07
-0.96,-3.96e-07
-0.97,-3.94e-07
-0.98,-3.89e-07
-0.99,-3.9e-07
-1.0,-3.84e-07
-1.01,-3.82e-07
-1.02,-3.84e-07
-1.03,-3.79e-07
-1.04,-3.78e-07
-1.05,-3.74e-07
-1.06,-3.73e-07
-1.07,-3.72e-07
-1.08,-3.71e-07
-1.09,-3.67e-07
-1.1,-3.66e-07
-1.11,-3.65e-07
-1.12,-3.62e-07
-1.13,-3.6e-07
-1.14,-3.62e-07
-1.15,-3.55e-07
-1.16,-3.54e-07
-1.17,-3.55e-07
-1.18,-3.49e-07
-1.19,-3.48e-07
-1.2,-3.47e-07
-1.21,-3.42e-07
-1.22,-3.39e-07
-1.23,-3.39e-07
-1.24,-3.37e-07
-1.25,-3.36e-07
-1.26,-3.34e-07
-1.27,-3.33e-07
-1.28,-3.3e-07
-1.29,-3.29e-07
-1.3,-3.29e-07
-1.31,-3.25e-07
-1.32,-3.22e-07
-1.33,-3.23e-07
-1.34,-3.21e-07
-1.35,-3.18e-07
-1.36,-3.18e-07
-1.37,-3.15e-07
-1.38,-3.11e-07
-1.39,-3.09e-07
-1.4,-3.1e-07
-1.41,-3.09e-07
-1.42,-3.05e-07
-1.43,-3.04e-07
-1.44,-3.02e-07
-1.45,-3.01e-07
-1.46,-3e-07
-1.47,-2.98e-07
-1.48,-2.97e-07
-1.49,-2.97e-07
-1.5,-2.93e-07
-1.51,-2.92e-07
-1.52,-2.89e-07
-1.53,-2.88e-07
-1.54,-2.87e-07
-1.55,-2.83e-07
-1.56,-2.82e-07
-1.57,-2.81e-07
-1.58,-2.82e-07
-1.59,-2.78e-07
-1.6,-2.77e-07
-1.61,-2.77e-07
-1.62,-2.75e-07
-1.63,-2.71e-07
-1.64,-2.72e-07
-1.65,-2.7e-07
-1.66,-2.68e-07
-1.67,-2.66e-07
-1.68,-2.65e-07
-1.69,-2.63e-07
-1.7,-2.65e-07
-1.71,-2.61e-07
-1.72,-2.61e-07
-1.73,-2.59e-07
-1.74,-2.59e-07
-1.75,-2.58e-07
-1.76,-2.56e-07
-1.77,-2.54e-07
-1.78,-2.54e-07
-1.79,-2.52e-07
-1.8,-2.52e-07
-1.81,-2.5e-07
-1.82,-2.49e-07
-1.83,-2.47e-07
-1.84,-2.44e-07
-1.85,-2.44e-07
