#Constant Voltage
VG,-1.11
VS,0
#Data
VD,ID
0.0,8.05e-06
-0.01,7.304e-06
-0.02,6.508e-06
-0.03,5.743e-06
-0.04,4.985e-06
-0.05,4.348e-06
-0.06,3.724e-06
-0.07,3.203e-06
-0.08,2.698e-06
-0.09,2.263e-06
-0.1,1.773e-06
-0.11,1.339e-06
-0.12,9.77e-07
-0.13,6.99e-07
-0.14,3.57e-07
-0.15,5.3e-08
-0.16,-1.96e-07
-0.17,-4.38e-07
-0.18,-6.53e-07
-0.19,-8.6e-07
-0.2,-1.049e-06
-0.21,-1.21e-06
-0.22,-1.361e-06
-0.23,-1.489e-06
-0.24,-1.624e-06
-0.25,-1.734e-06
-0.26,-1.837e-06
-0.27,-1.926e-06
-0.28,-2.015e-06
-0.29,-2.089e-06
-0.3,-2.15e-06
-0.31,-2.219e-06
-0.32,-2.264e-06
-0.33,-2.319e-06
-0.34,-2.352e-06
-0.35,-2.39e-06
-0.36,-2.429e-06
-0.37,-2.452e-06
-0.38,-2.475e-06
-0.39,-2.494e-06
-0.4,-2.526e-06
-0.41,-2.54e-06
-0.42,-2.543e-06
-0.43,-2.556e-06
-0.44,-2.645e-06
-0.45,-2.622e-06
-0.46,-2.611e-06
-0.47,-2.592e-06
-0.48,-2.628e-06
-0.49,-2.643e-06
-0.5,-2.647e-06
-0.51,-2.646e-06
-0.52,-2.68e-06
-0.53,-2.668e-06
-0.54,-2.668e-06
-0.55,-2.669e-06
-0.56,-2.69e-06
-0.57,-2.678e-06
-0.58,-2.68e-06
-0.59,-2.725e-06
-0.6,-2.706e-06
-0.61,-2.714e-06
-0.62,-2.704e-06
-0.63,-2.694e-06
-0.64,-2.702e-06
-0.65,-2.693e-06
-0.66,-2.718e-06
-0.67,-2.725e-06
-0.68,-2.716e-06
-0.69,-2.72e-06
-0.7,-2.722e-06
-0.71,-2.723e-06
-0.72,-2.728e-06
-0.73,-2.732e-06
-0.74,-2.727e-06
-0.75,-2.735e-06
-0.76,-2.718e-06
-0.77,-2.739e-06
-0.78,-2.741e-06
-0.79,-2.738e-06
-0.8,-2.771e-06
-0.81,-2.734e-06
-0.82,-2.742e-06
-0.83,-2.85e-06
-0.84,-2.745e-06
-0.85,-2.754e-06
-0.86,-2.759e-06
-0.87,-2.762e-06
-0.88,-2.757e-06
-0.89,-2.833e-06
-0.9,-2.755e-06
-0.91,-2.794e-06
-0.92,-2.809e-06
-0.93,-2.762e-06
-0.94,-2.781e-06
-0.95,-2.762e-06
-0.96,-2.734e-06
-0.97,-2.736e-06
-0.98,-2.772e-06
-0.99,-2.773e-06
-1.0,-2.773e-06
-1.01,-2.783e-06
-1.02,-2.917e-06
-1.03,-2.773e-06
-1.04,-2.781e-06
-1.05,-2.793e-06
-1.06,-2.779e-06
-1.07,-2.77e-06
-1.08,-2.779e-06
-1.09,-2.78e-06
-1.1,-2.769e-06
-1.11,-2.785e-06
-1.12,-2.785e-06
-1.13,-2.782e-06
-1.14,-2.797e-06
-1.15,-2.78e-06
-1.16,-2.79e-06
-1.17,-2.953e-06
-1.18,-2.786e-06
-1.19,-2.799e-06
-1.2,-2.774e-06
-1.21,-2.78e-06
-1.22,-2.797e-06
-1.23,-2.836e-06
-1.24,-2.816e-06
-1.25,-2.799e-06
-1.26,-2.805e-06
-1.27,-2.799e-06
-1.28,-2.856e-06
-1.29,-2.805e-06
-1.3,-2.799e-06
-1.31,-2.799e-06
-1.32,-2.796e-06
-1.33,-2.799e-06
-1.34,-2.804e-06
-1.35,-2.843e-06
-1.36,-2.809e-06
-1.37,-2.805e-06
-1.38,-2.822e-06
-1.39,-2.806e-06
-1.4,-2.835e-06
-1.41,-2.812e-06
-1.42,-2.813e-06
-1.43,-2.85e-06
-1.44,-2.816e-06
-1.45,-2.816e-06
-1.46,-2.819e-06
-1.47,-2.791e-06
-1.48,-2.798e-06
-1.49,-2.813e-06
-1.5,-2.819e-06
-1.51,-2.959e-06
-1.52,-2.824e-06
-1.53,-2.856e-06
-1.54,-2.815e-06
-1.55,-2.818e-06
-1.56,-2.807e-06
-1.57,-2.827e-06
-1.58,-2.825e-06
-1.59,-2.821e-06
-1.6,-2.826e-06
-1.61,-2.825e-06
-1.62,-2.783e-06
-1.63,-2.835e-06
-1.64,-2.825e-06
-1.65,-2.827e-06
-1.66,-2.783e-06
-1.67,-2.815e-06
-1.68,-2.833e-06
-1.69,-2.887e-06
-1.7,-2.845e-06
-1.71,-2.825e-06
-1.72,-2.83e-06
-1.73,-2.836e-06
-1.74,-2.816e-06
-1.75,-2.834e-06
-1.76,-2.835e-06
-1.77,-2.843e-06
-1.78,-2.834e-06
-1.79,-2.837e-06
-1.8,-2.833e-06
-1.81,-2.846e-06
-1.82,-2.839e-06
-1.83,-2.841e-06
-1.84,-2.837e-06
-1.85,-2.841e-06
