Vd_src, Vg_src, Id, Ig
0.000000000000000000e+00,-1.850000000000000089e+00,2.619999999999999903e-06,4.999999999999999774e-07
-1.000000000000000021e-02,-1.850000000000000089e+00,-1.060000000000000016e-06,4.999999999999999774e-07
-2.000000000000000042e-02,-1.850000000000000089e+00,-5.360000000000000350e-06,-1.999999999999999909e-07
-2.999999999999999889e-02,-1.850000000000000089e+00,-9.099999999999999271e-06,-1.999999999999999909e-07
-4.000000000000000083e-02,-1.850000000000000089e+00,-1.341000000000000036e-05,4.999999999999999774e-07
-5.000000000000000278e-02,-1.850000000000000089e+00,-1.701999999999999967e-05,-1.999999999999999909e-07
-5.999999999999999778e-02,-1.850000000000000089e+00,-2.101000000000000044e-05,-1.999999999999999909e-07
-7.000000000000000666e-02,-1.850000000000000089e+00,-2.481999999999999953e-05,4.999999999999999774e-07
-8.000000000000000167e-02,-1.850000000000000089e+00,-2.886999999999999972e-05,4.999999999999999774e-07
-8.999999999999999667e-02,-1.850000000000000089e+00,-3.204999999999999977e-05,-1.999999999999999909e-07
-1.000000000000000056e-01,-1.850000000000000089e+00,-3.622999999999999702e-05,-1.999999999999999909e-07
-1.100000000000000006e-01,-1.850000000000000089e+00,-3.990000000000000084e-05,4.999999999999999774e-07
-1.199999999999999956e-01,-1.850000000000000089e+00,-4.382999999999999879e-05,4.999999999999999774e-07
-1.300000000000000044e-01,-1.850000000000000089e+00,-4.750999999999999744e-05,4.999999999999999774e-07
-1.400000000000000133e-01,-1.850000000000000089e+00,-5.081999999999999793e-05,4.999999999999999774e-07
-1.499999999999999944e-01,-1.850000000000000089e+00,-5.467999999999999825e-05,-1.999999999999999909e-07
-1.600000000000000033e-01,-1.850000000000000089e+00,-5.830000000000000086e-05,-1.999999999999999909e-07
-1.700000000000000122e-01,-1.850000000000000089e+00,-6.190999999999999509e-05,4.999999999999999774e-07
-1.799999999999999933e-01,-1.850000000000000089e+00,-6.540999999999999885e-05,-1.999999999999999909e-07
-1.900000000000000022e-01,-1.850000000000000089e+00,-6.901999999999999986e-05,4.999999999999999774e-07
-2.000000000000000111e-01,-1.850000000000000089e+00,-7.226000000000000272e-05,-1.999999999999999909e-07
-2.099999999999999922e-01,-1.850000000000000089e+00,-7.576000000000000648e-05,-1.999999999999999909e-07
-2.200000000000000011e-01,-1.850000000000000089e+00,-7.930999999999999790e-05,4.999999999999999774e-07
-2.300000000000000100e-01,-1.850000000000000089e+00,-8.236000000000000428e-05,4.999999999999999774e-07
-2.399999999999999911e-01,-1.850000000000000089e+00,-8.574000000000000241e-05,4.999999999999999774e-07
-2.500000000000000000e-01,-1.850000000000000089e+00,-8.885000000000000482e-05,4.999999999999999774e-07
-2.600000000000000089e-01,-1.850000000000000089e+00,-9.202999999999999809e-05,4.999999999999999774e-07
-2.700000000000000178e-01,-1.850000000000000089e+00,-9.521000000000000491e-05,-1.999999999999999909e-07
-2.800000000000000266e-01,-1.850000000000000089e+00,-9.801000000000000521e-05,4.999999999999999774e-07
-2.899999999999999800e-01,-1.850000000000000089e+00,-1.015099999999999954e-04,-1.999999999999999909e-07
-2.999999999999999889e-01,-1.850000000000000089e+00,-1.051199999999999964e-04,4.999999999999999774e-07
-3.099999999999999978e-01,-1.850000000000000089e+00,-1.076799999999999990e-04,4.999999999999999774e-07
-3.200000000000000067e-01,-1.850000000000000089e+00,-1.102999999999999977e-04,-1.999999999999999909e-07
-3.300000000000000155e-01,-1.850000000000000089e+00,-1.127899999999999958e-04,-1.999999999999999909e-07
-3.400000000000000244e-01,-1.850000000000000089e+00,-1.158499999999999970e-04,-1.999999999999999909e-07
-3.499999999999999778e-01,-1.850000000000000089e+00,-1.187799999999999978e-04,-1.999999999999999909e-07
-3.599999999999999867e-01,-1.850000000000000089e+00,-1.212199999999999947e-04,4.999999999999999774e-07
-3.699999999999999956e-01,-1.850000000000000089e+00,-1.235200000000000100e-04,4.999999999999999774e-07
